rank,word,frequency,probability
1208,వీధి,7,0.00015594368205310998
1209,వెనక్కి,7,0.00015594368205310998
1210,వెలువడు,7,0.00015594368205310998
1211,వెళ్ళే,7,0.00015594368205310998
1212,వైఎస్ఆర్,7,0.00015594368205310998
1213,వ్యక్తం,7,0.00015594368205310998
1214,శకం,7,0.00015594368205310998
1215,శాంతి,7,0.00015594368205310998
1216,శారీరకం,7,0.00015594368205310998
1217,సంవత్సరాది,7,0.00015594368205310998
1218,సమానం,7,0.00015594368205310998
1219,సమీపం,7,0.00015594368205310998
1220,సమ్మేళనం,7,0.00015594368205310998
1221,సరిగ్గా,7,0.00015594368205310998
1222,సహకరించు,7,0.00015594368205310998
1223,సాంద్రత,7,0.00015594368205310998
1224,సైనికుడు,7,0.00015594368205310998
1225,స్వతంత్ర,7,0.00015594368205310998
1226,హైదరాబాదు,7,0.00015594368205310998
1227,అందజెయ్యి,6,0.00013366601318837997
1228,అంది,6,0.00013366601318837997
1229,అడవి,6,0.00013366601318837997
1230,అత్యయిక,6,0.00013366601318837997
1231,అద్భుతం,6,0.00013366601318837997
1232,అబ్బి,6,0.00013366601318837997
1233,అభిమానం,6,0.00013366601318837997
1234,అమర్చు,6,0.00013366601318837997
1235,అర,6,0.00013366601318837997
1236,అర్ధం,6,0.00013366601318837997
1237,ఆందోళన,6,0.00013366601318837997
1238,ఆకలి,6,0.00013366601318837997
1239,ఆకాశం,6,0.00013366601318837997
1240,ఆక్సిడెంట్,6,0.00013366601318837997
1241,ఆగు,6,0.00013366601318837997
1242,ఆడ్,6,0.00013366601318837997
1243,ఆదరణ,6,0.00013366601318837997
1244,ఆదాయం,6,0.00013366601318837997
1245,ఆప్,6,0.00013366601318837997
1246,ఆమోదం,6,0.00013366601318837997
1247,ఆల్,6,0.00013366601318837997
1248,ఆశించు,6,0.00013366601318837997
1249,ఇంగ్లీష్,6,0.00013366601318837997
1250,ఇంజనీరింగ్,6,0.00013366601318837997
1251,ఇండియన్,6,0.00013366601318837997
1252,ఇనుము,6,0.00013366601318837997
1253,ఇన్స్టిట్యూట్,6,0.00013366601318837997
1254,ఈశాన్యం,6,0.00013366601318837997
1255,ఉద్దేశం,6,0.00013366601318837997
1256,ఊహి,6,0.00013366601318837997
1257,ఋతువు,6,0.00013366601318837997
1258,ఎం,6,0.00013366601318837997
1259,ఎంచ్,6,0.00013366601318837997
1260,ఎంజాయ్,6,0.00013366601318837997
1261,ఏట,6,0.00013366601318837997
1262,ఏమీ,6,0.00013366601318837997
1263,ఏమేమి,6,0.00013366601318837997
1264,ఒత్తిడి,6,0.00013366601318837997
1265,ఒప్పందం,6,0.00013366601318837997
1266,కఠినం,6,0.00013366601318837997
1267,కఠినాంగం,6,0.00013366601318837997
1268,కదండి,6,0.00013366601318837997
1269,కనుగొను,6,0.00013366601318837997
1270,కన్,6,0.00013366601318837997
1271,కరుగు,6,0.00013366601318837997
1272,కర్నూలు,6,0.00013366601318837997
1273,కర్రీ,6,0.00013366601318837997
1274,కలనం,6,0.00013366601318837997
1275,కలాపం,6,0.00013366601318837997
1276,కలెక్టర్,6,0.00013366601318837997
1277,కష్టపడు,6,0.00013366601318837997
1278,కాగితం,6,0.00013366601318837997
1279,కార్,6,0.00013366601318837997
1280,కార్బన్,6,0.00013366601318837997
1281,కార్మిక,6,0.00013366601318837997
1282,కావాలండి,6,0.00013366601318837997
1283,కాస్ట్,6,0.00013366601318837997
1284,కుమార్తె,6,0.00013366601318837997
1285,కురియు,6,0.00013366601318837997
1286,కూడలి,6,0.00013366601318837997
1287,కొనుగోలు,6,0.00013366601318837997
1288,కోట,6,0.00013366601318837997
1289,గతం,6,0.00013366601318837997
1290,గేమ్స్,6,0.00013366601318837997
1291,గౌరవం,6,0.00013366601318837997
1292,గ్రహించు,6,0.00013366601318837997
1293,చంద్రశేఖరరావు,6,0.00013366601318837997
1294,చింతపండు,6,0.00013366601318837997
1295,చితుకు,6,0.00013366601318837997
1296,చిత్తు,6,0.00013366601318837997
1297,చీర,6,0.00013366601318837997
1298,చేత,6,0.00013366601318837997
1299,చౌదరి,6,0.00013366601318837997
1300,ఛార్జింగ్,6,0.00013366601318837997
1301,జలం,6,0.00013366601318837997
1302,జాగృతి,6,0.00013366601318837997
1303,జి,6,0.00013366601318837997
1304,జీర,6,0.00013366601318837997
1305,టీఆర్ఎస్,6,0.00013366601318837997
1306,టెలివిజన్,6,0.00013366601318837997
1307,టైమ్,6,0.00013366601318837997
1308,ట్యాక్స్,6,0.00013366601318837997
1309,ట్రాఫిక్,6,0.00013366601318837997
1310,డిజైన్,6,0.00013366601318837997
1311,డిమాండ్,6,0.00013366601318837997
1312,తనిఖీ,6,0.00013366601318837997
1313,తప్పి,6,0.00013366601318837997
1314,తరపు,6,0.00013366601318837997
1315,తరలించు,6,0.00013366601318837997
1316,తరహా,6,0.00013366601318837997
1317,తిర్,6,0.00013366601318837997
1318,తీవ్రం,6,0.00013366601318837997
1319,తెరాస,6,0.00013366601318837997
1320,తెలుసు,6,0.00013366601318837997
1321,తోడ్పడు,6,0.00013366601318837997
1322,త్రిలింగం,6,0.00013366601318837997
1323,థౌసండ్,6,0.00013366601318837997
1324,ద,6,0.00013366601318837997
1325,దాఖలు,6,0.00013366601318837997
1326,దారితియ్యి,6,0.00013366601318837997
1327,దిగువ,6,0.00013366601318837997
1328,దినోత్సవం,6,0.00013366601318837997
1329,దెబ్బతిను,6,0.00013366601318837997
1330,దోహదపడు,6,0.00013366601318837997
1331,ద్రవ్యరాశి,6,0.00013366601318837997
1332,నటించు,6,0.00013366601318837997
1333,నటుడు,6,0.00013366601318837997
1334,నడుపు,6,0.00013366601318837997
1335,నడ్,6,0.00013366601318837997
1336,నలభై,6,0.00013366601318837997
1337,నాటకం,6,0.00013366601318837997
1338,నాణ్యత,6,0.00013366601318837997
1339,నారాయణ,6,0.00013366601318837997
1340,నిర్వచించు,6,0.00013366601318837997
1341,నిర్వహణ,6,0.00013366601318837997
1342,నివేదిక,6,0.00013366601318837997
1343,నుంచే,6,0.00013366601318837997
1344,నుండే,6,0.00013366601318837997
1345,నూనె,6,0.00013366601318837997
1346,నెమ్మది,6,0.00013366601318837997
1347,పంజాబ్,6,0.00013366601318837997
1348,పండగ,6,0.00013366601318837997
1349,పగలు,6,0.00013366601318837997
1350,పదార్ధం,6,0.00013366601318837997
1351,పరిజ్ఞానం,6,0.00013366601318837997
1352,పరిధి,6,0.00013366601318837997
1353,పరిపాలన,6,0.00013366601318837997
1354,పరిపాలించు,6,0.00013366601318837997
1355,పరిమితం,6,0.00013366601318837997
1356,పరువు,6,0.00013366601318837997
1357,పలువురు,6,0.00013366601318837997
1358,పల్లె,6,0.00013366601318837997
1359,పశువు,6,0.00013366601318837997
1360,పాడ్,6,0.00013366601318837997
1361,పానీయం,6,0.00013366601318837997
1362,పాయింట్,6,0.00013366601318837997
1363,పార్లమెంట్,6,0.00013366601318837997
1364,పాస్,6,0.00013366601318837997
1365,పాస్పోర్ట్,6,0.00013366601318837997
1366,పునరుద్ధరణ,6,0.00013366601318837997
1367,పెళ్లి,6,0.00013366601318837997
1368,పేపర్,6,0.00013366601318837997
1369,పైస,6,0.00013366601318837997
1370,ప్యాక్,6,0.00013366601318837997
1371,ప్రవహించు,6,0.00013366601318837997
1372,ప్రశాంతం,6,0.00013366601318837997
1373,ప్రాచుర్యం,6,0.00013366601318837997
1374,ప్రోడక్ట్,6,0.00013366601318837997
1375,ప్లస్,6,0.00013366601318837997
1376,ఫిలిం,6,0.00013366601318837997
1377,బంగ్లాదేశ్,6,0.00013366601318837997
1378,బాధపడు,6,0.00013366601318837997
1379,బి,6,0.00013366601318837997
1380,బిగినింగ్,6,0.00013366601318837997
1381,బుకింగ్,6,0.00013366601318837997
1382,బోర్డ్,6,0.00013366601318837997
1383,బౌద్ధ,6,0.00013366601318837997
1384,బ్రిటిష్,6,0.00013366601318837997
1385,భంగం,6,0.00013366601318837997
1386,మట్టం,6,0.00013366601318837997
1387,మళ్లు,6,0.00013366601318837997
1388,మహారాష్ట్ర,6,0.00013366601318837997
1389,మాన్,6,0.00013366601318837997
1390,మిక్స్,6,0.00013366601318837997
1391,ముక్క,6,0.00013366601318837997
1392,మూడవ,6,0.00013366601318837997
1393,మెంబర్స్,6,0.00013366601318837997
1394,మేఘం,6,0.00013366601318837997
1395,మోతీలాల్,6,0.00013366601318837997
1396,మోహన్,6,0.00013366601318837997
1397,మ్యాచ్,6,0.00013366601318837997
1398,యంత్రాంగం,6,0.00013366601318837997
1399,యు,6,0.00013366601318837997
1400,యువత,6,0.00013366601318837997
1401,రామాయణం,6,0.00013366601318837997
1402,రికార్డ్,6,0.00013366601318837997
1403,రిటర్న్,6,0.00013366601318837997
1404,రీన్,6,0.00013366601318837997
1405,రేఖాంశం,6,0.00013366601318837997
1406,రైస్,6,0.00013366601318837997
1407,రోడ్డు,6,0.00013366601318837997
1408,లిస్టు,6,0.00013366601318837997
1409,లేదండి,6,0.00013366601318837997
1410,లైక్,6,0.00013366601318837997
1411,వద్,6,0.00013366601318837997
1412,వరంగల్,6,0.00013366601318837997
1413,వస్త్రం,6,0.00013366601318837997
1414,వారందరు,6,0.00013366601318837997
1415,వాసి,6,0.00013366601318837997
1416,విడత,6,0.00013366601318837997
1417,విత్తనం,6,0.00013366601318837997
1418,విద్యుత్తు,6,0.00013366601318837997
1419,విధించు,6,0.00013366601318837997
1420,విశ్వం,6,0.00013366601318837997
1421,వెళ్ళాలి,6,0.00013366601318837997
1422,వేయించు,6,0.00013366601318837997
1423,వై,6,0.00013366601318837997
1424,వ్యాపించు,6,0.00013366601318837997
1425,వ్రాయి,6,0.00013366601318837997
1426,శతాబ్ది,6,0.00013366601318837997
1427,శాశ్వతం,6,0.00013366601318837997
1428,శీతాకాలం,6,0.00013366601318837997
1429,శుభ్రం,6,0.00013366601318837997
1430,షాప్,6,0.00013366601318837997
1431,షేర్,6,0.00013366601318837997
1432,సమాధానం,6,0.00013366601318837997
1433,సవాలు,6,0.00013366601318837997
1434,సహాయపడు,6,0.00013366601318837997
1435,సార్వత్రికం,6,0.00013366601318837997
1436,సి,6,0.00013366601318837997
1437,సిద్ధం,6,0.00013366601318837997
1438,సిబ్బంది,6,0.00013366601318837997
1439,సీఎం,6,0.00013366601318837997
1440,సీజన్,6,0.00013366601318837997
1441,సేకరించు,6,0.00013366601318837997
1442,సేపు,6,0.00013366601318837997
1443,సోషల్,6,0.00013366601318837997
1444,స్టార్ట్,6,0.00013366601318837997
1445,స్టే,6,0.00013366601318837997
1446,స్టోర్,6,0.00013366601318837997
1447,స్థాపి,6,0.00013366601318837997
1448,స్విచ్,6,0.00013366601318837997
1449,హాస్పిటల్,6,0.00013366601318837997
1450,హెచ్,6,0.00013366601318837997
1451,అండ,5,0.00011138834432364997
1452,అంతరాయం,5,0.00011138834432364997
1453,అంతర్గతం,5,0.00011138834432364997
1454,అంబేద్కర్,5,0.00011138834432364997
1455,అకౌంట్,5,0.00011138834432364997
1456,అడ్డం,5,0.00011138834432364997
1457,అత్యున్నతం,5,0.00011138834432364997
1458,అనారోగ్యం,5,0.00011138834432364997
1459,అనువాదం,5,0.00011138834432364997
1460,అనువు,5,0.00011138834432364997
1461,అప్,5,0.00011138834432364997
1462,అప్పగించు,5,0.00011138834432364997
1463,అప్రమత్తం,5,0.00011138834432364997
1464,అప్లై,5,0.00011138834432364997
1465,అభినయం,5,0.00011138834432364997
1466,అమ్మా,5,0.00011138834432364997
1467,అర్జున్,5,0.00011138834432364997
1468,అర్హుడు,5,0.00011138834432364997
1469,అలాగా,5,0.00011138834432364997
1470,అసెంబ్లీ,5,0.00011138834432364997
1471,ఆక,5,0.00011138834432364997
1472,ఆకు,5,0.00011138834432364997
1473,ఆఖరి,5,0.00011138834432364997
1474,ఆడవాళ్లు,5,0.00011138834432364997
1475,ఆరోపించు,5,0.00011138834432364997
1476,ఆస్ట్రేలియా,5,0.00011138834432364997
1477,ఆహ్లాదకరం,5,0.00011138834432364997
1478,ఇంటర్నెట్,5,0.00011138834432364997
1479,ఇయర్,5,0.00011138834432364997
1480,ఇయర్స్,5,0.00011138834432364997
1481,ఇలాగ,5,0.00011138834432364997
1482,ఉత్తరాయణం,5,0.00011138834432364997
1483,ఉత్సవం,5,0.00011138834432364997
1484,ఉపరాష్టపతి,5,0.00011138834432364997
1485,ఉపాధ్యాయుడు,5,0.00011138834432364997
1486,ఊరేగింపు,5,0.00011138834432364997
1487,ఎంతగానో,5,0.00011138834432364997
1488,ఎక్కడికైనా,5,0.00011138834432364997
1489,ఎగుమతి,5,0.00011138834432364997
1490,ఎగ్జామ్,5,0.00011138834432364997
1491,ఎన్,5,0.00011138834432364997
1492,ఎప్పుడైనా,5,0.00011138834432364997
1493,ఎమ్మెల్సీగా,5,0.00011138834432364997
1494,ఎలక్ట్రానిక్,5,0.00011138834432364997
1495,ఏర్పడ్,5,0.00011138834432364997
1496,ఐటమ్స్,5,0.00011138834432364997
1497,ఐటి,5,0.00011138834432364997
1498,ఒంటరి,5,0.00011138834432364997
1499,ఒకడు,5,0.00011138834432364997
1500,ఒకరోజు,5,0.00011138834432364997
1501,ఒక్కసారి,5,0.00011138834432364997
1502,ఒల్లు,5,0.00011138834432364997
1503,ఓజోన్,5,0.00011138834432364997
1504,కచ్చితం,5,0.00011138834432364997
1505,కట్టె,5,0.00011138834432364997
1506,కదలిక,5,0.00011138834432364997
1507,కనెక్షన్,5,0.00011138834432364997
1508,కప్పు,5,0.00011138834432364997
1509,కబడ్డీ,5,0.00011138834432364997
1510,కరెంట్,5,0.00011138834432364997
1511,కలుగజెయ్యి,5,0.00011138834432364997
1512,కళాకారుడు,5,0.00011138834432364997
1513,కవిత్వం,5,0.00011138834432364997
1514,కార్యం,5,0.00011138834432364997
1515,కాలక్రమేణ,5,0.00011138834432364997
1516,కాలుష్యం,5,0.00011138834432364997
1517,కుట్టు,5,0.00011138834432364997
1518,కుదురు,5,0.00011138834432364997
1519,కే,5,0.00011138834432364997
1520,కేజీ,5,0.00011138834432364997
1521,కొడుకు,5,0.00011138834432364997
1522,కొయ్య,5,0.00011138834432364997
1523,క్లీన్,5,0.00011138834432364997
1524,క్లైమేట్,5,0.00011138834432364997
1525,క్షేత్రం,5,0.00011138834432364997
1526,గడువు,5,0.00011138834432364997
1527,గణతంత్ర,5,0.00011138834432364997
1528,గణాంకం,5,0.00011138834432364997
1529,గిరిజనుడు,5,0.00011138834432364997
1530,గుజరాత్,5,0.00011138834432364997
1531,గురుత్వాకర్షణ,5,0.00011138834432364997
1532,గేదె,5,0.00011138834432364997
1533,గ్రంథం,5,0.00011138834432364997
1534,గ్రీన్,5,0.00011138834432364997
1535,గ్రీన్హౌస్,5,0.00011138834432364997
1536,చలనచిత్రం,5,0.00011138834432364997
1537,చెర్,5,0.00011138834432364997
1538,ఛార్జెస్,5,0.00011138834432364997
1539,జత,5,0.00011138834432364997
1540,జననం,5,0.00011138834432364997
1541,జన్యువు,5,0.00011138834432364997
1542,జీ,5,0.00011138834432364997
1543,జీవనం,5,0.00011138834432364997
1544,జోరు,5,0.00011138834432364997
1545,టన్ను,5,0.00011138834432364997
1546,టెన్,5,0.00011138834432364997
1547,టోటల్,5,0.00011138834432364997
1548,డబల్,5,0.00011138834432364997
1549,డిసెంబర్,5,0.00011138834432364997
1550,డెబ్బై,5,0.00011138834432364997
1551,డెవలప్,5,0.00011138834432364997
1552,డైలీ,5,0.00011138834432364997
1553,తగిన,5,0.00011138834432364997
1554,తగు,5,0.00011138834432364997
1555,తద్వారా,5,0.00011138834432364997
1556,తల్లిదండ్రులు,5,0.00011138834432364997
1557,తాకు,5,0.00011138834432364997
1558,తాగ్,5,0.00011138834432364997
1559,తాత్కాలికం,5,0.00011138834432364997
1560,తిరస్కరించు,5,0.00011138834432364997
1561,తిరుమల,5,0.00011138834432364997
1562,తీర్,5,0.00011138834432364997
1563,తెనుగు,5,0.00011138834432364997
1564,తోట,5,0.00011138834432364997
1565,థియేటర్,5,0.00011138834432364997
1566,దర్శకుడు,5,0.00011138834432364997
1567,దశాబ్దం,5,0.00011138834432364997
1568,దేశవ్యాప్తం,5,0.00011138834432364997
1569,నన్నయ్య,5,0.00011138834432364997
1570,నమస్తే,5,0.00011138834432364997
1571,నార్మల్,5,0.00011138834432364997
1572,నిండు,5,0.00011138834432364997
1573,నియంత్రించు,5,0.00011138834432364997
1574,నిరంతరం,5,0.00011138834432364997
1575,నిరాహారం,5,0.00011138834432364997
1576,నిర్మి,5,0.00011138834432364997
1577,నిర్వచనం,5,0.00011138834432364997
1578,నెల్లూరు,5,0.00011138834432364997
1579,నేరుగా,5,0.00011138834432364997
1580,నేర్పించు,5,0.00011138834432364997
1581,నేర్పు,5,0.00011138834432364997
1582,నేషనల్,5,0.00011138834432364997
1583,నైట్,5,0.00011138834432364997
1584,నైన్,5,0.00011138834432364997
1585,నైపుణ్యం,5,0.00011138834432364997
1586,పంచదార,5,0.00011138834432364997
1587,పండితుడు,5,0.00011138834432364997
1588,పక్క,5,0.00011138834432364997
1589,పక్కనే,5,0.00011138834432364997
1590,పచ్చ,5,0.00011138834432364997
1591,పచ్చడి,5,0.00011138834432364997
1592,పట్టి,5,0.00011138834432364997
1593,పదకొండు,5,0.00011138834432364997
1594,పదమూడు,5,0.00011138834432364997
1595,పభుత్వం,5,0.00011138834432364997
1596,పరస్పరం,5,0.00011138834432364997
1597,పర్వం,5,0.00011138834432364997
1598,పళ్లెం,5,0.00011138834432364997
1599,పాకిస్తాన్,5,0.00011138834432364997
1600,పార్క్,5,0.00011138834432364997
1601,పాలించు,5,0.00011138834432364997
1602,పీచు,5,0.00011138834432364997
1603,పురుషుడు,5,0.00011138834432364997
1604,పువ్వు,5,0.00011138834432364997
1605,పెట్టె,5,0.00011138834432364997
1606,పెరుగుదల,5,0.00011138834432364997
1607,పేమెంట్,5,0.00011138834432364997
1608,పొడి,5,0.00011138834432364997
1609,పోటీలు,5,0.00011138834432364997
1610,పోత,5,0.00011138834432364997
1611,ప్రకాశం,5,0.00011138834432364997
1612,ప్రబంధం,5,0.00011138834432364997
1613,ప్రవాహం,5,0.00011138834432364997
1614,ప్రసిద్ధి,5,0.00011138834432364997
1615,ప్రేక్షకుడు,5,0.00011138834432364997
1616,ప్లాన్,5,0.00011138834432364997
1617,ప్లేసెస్,5,0.00011138834432364997
1618,ఫార్టీ,5,0.00011138834432364997
1619,ఫుడ్డు,5,0.00011138834432364997
1620,ఫేమస్,5,0.00011138834432364997
1621,ఫోటోగ్రఫీ,5,0.00011138834432364997
1622,బండి,5,0.00011138834432364997
1623,బదులుగా,5,0.00011138834432364997
1624,బయటకు,5,0.00011138834432364997
1625,బయాస్,5,0.00011138834432364997
1626,బలవంతం,5,0.00011138834432364997
1627,బాంబు,5,0.00011138834432364997
1628,బాక్స్,5,0.00011138834432364997
1629,బాడీ,5,0.00011138834432364997
1630,బాలిక,5,0.00011138834432364997
1631,బిడ్డ,5,0.00011138834432364997
1632,బిలియన్,5,0.00011138834432364997
1633,బీమా,5,0.00011138834432364997
1634,బృందం,5,0.00011138834432364997
1635,బెంగాల్,5,0.00011138834432364997
1636,బ్యాంకు,5,0.00011138834432364997
1637,బ్యాగు,5,0.00011138834432364997
1638,బ్యాగ్,5,0.00011138834432364997
1639,బ్రాహ్మణుడు,5,0.00011138834432364997
1640,భట్టు,5,0.00011138834432364997
1641,భయం,5,0.00011138834432364997
1642,భయపడు,5,0.00011138834432364997
1643,భూభాగం,5,0.00011138834432364997
1644,మటన్,5,0.00011138834432364997
1645,మనీ,5,0.00011138834432364997
1646,మహాభారతం,5,0.00011138834432364997
1647,మహేశ్,5,0.00011138834432364997
1648,మార్చ్,5,0.00011138834432364997
1649,మి,5,0.00011138834432364997
1650,మించు,5,0.00011138834432364997
1651,మినిట్స్,5,0.00011138834432364997
1652,మీదుగా,5,0.00011138834432364997
1653,ముగియు,5,0.00011138834432364997
1654,మూడో,5,0.00011138834432364997
1655,మూలకం,5,0.00011138834432364997
1656,మెజారిటీ,5,0.00011138834432364997
1657,మెదక్,5,0.00011138834432364997
1658,మైక్రోఫోన్,5,0.00011138834432364997
1659,మ్యాంటిల్,5,0.00011138834432364997
1660,యూనిట్,5,0.00011138834432364997
1661,రసాయనికం,5,0.00011138834432364997
1662,రామారావు,5,0.00011138834432364997
1663,రాష్ట్రపతి,5,0.00011138834432364997
1664,రూపకల్పన,5,0.00011138834432364997
1665,రూమ్,5,0.00011138834432364997
1666,రెండవసారి,5,0.00011138834432364997
1667,రెండో,5,0.00011138834432364997
1668,రెడీ,5,0.00011138834432364997
1669,రెడ్,5,0.00011138834432364997
1670,రేఖ,5,0.00011138834432364997
1671,లక్ష్మి,5,0.00011138834432364997
1672,లాంగ్,5,0.00011138834432364997
1673,లాంటివి,5,0.00011138834432364997
1674,లాభం,5,0.00011138834432364997
1675,లాస్ట్,5,0.00011138834432364997
1676,వరద,5,0.00011138834432364997
1677,వరుణ్,5,0.00011138834432364997
1678,వరుస,5,0.00011138834432364997
1679,వర్షాకాలం,5,0.00011138834432364997
1680,వల్ల్,5,0.00011138834432364997
1681,వాకేతం,5,0.00011138834432364997
1682,వాటర్,5,0.00011138834432364997
1683,వాయిదా,5,0.00011138834432364997
1684,వారసత్వం,5,0.00011138834432364997
1685,వార్తాపత్రిక,5,0.00011138834432364997
1686,వికలాంగుడు,5,0.00011138834432364997
1687,విజయనగర,5,0.00011138834432364997
1688,విద్యాశాఖ,5,0.00011138834432364997
1689,విధి,5,0.00011138834432364997
1690,వినియోగదారుడు,5,0.00011138834432364997
1691,విప్లవం,5,0.00011138834432364997
1692,విలాసం,5,0.00011138834432364997
1693,విలేకరి,5,0.00011138834432364997
1694,వివరణ,5,0.00011138834432364997
1695,విశేషం,5,0.00011138834432364997
1696,వెలుగు,5,0.00011138834432364997
1697,వెళ్ళినప్పుడు,5,0.00011138834432364997
1698,వేచు,5,0.00011138834432364997
1699,వేడుక,5,0.00011138834432364997
1700,వేళ,5,0.00011138834432364997
1701,వేసవికాలం,5,0.00011138834432364997
1702,వ్యక్తిగతం,5,0.00011138834432364997
1703,వ్యాకరణం,5,0.00011138834432364997
1704,శాసనమండలి,5,0.00011138834432364997
1705,శాస్త్రజ్ఞుడు,5,0.00011138834432364997
1706,శివుడు,5,0.00011138834432364997
1707,శ్రీనాథుడు,5,0.00011138834432364997
1708,షాపు,5,0.00011138834432364997
1709,సంక్రాంతి,5,0.00011138834432364997
1710,సంగతి,5,0.00011138834432364997
1711,సందర్శించు,5,0.00011138834432364997
1712,సంస్కృతం,5,0.00011138834432364997
1713,సదస్సు,5,0.00011138834432364997
1714,సమూహం,5,0.00011138834432364997
1715,సరిపడు,5,0.00011138834432364997
1716,సరిహద్దు,5,0.00011138834432364997
1717,సర్టిఫికేట్,5,0.00011138834432364997
1718,సామాను,5,0.00011138834432364997
1719,సిస్టం,5,0.00011138834432364997
1720,సీనియర్,5,0.00011138834432364997
1721,సున్న,5,0.00011138834432364997
1722,సురేష్,5,0.00011138834432364997
1723,సుల్తాన్,5,0.00011138834432364997
1724,సృష్టి,5,0.00011138834432364997
1725,సెంట్రల్,5,0.00011138834432364997
1726,సెకండర్,5,0.00011138834432364997
1727,సెవెన్,5,0.00011138834432364997
1728,సైన్స్,5,0.00011138834432364997
1729,స్కూల్స్,5,0.00011138834432364997
1730,స్టాక్,5,0.00011138834432364997
1731,స్టార్,5,0.00011138834432364997
1732,స్థిరపడు,5,0.00011138834432364997
1733,స్నానం,5,0.00011138834432364997
1734,స్పీకర్,5,0.00011138834432364997
1735,స్వీకారం,5,0.00011138834432364997
1736,స్వేచ్ఛ,5,0.00011138834432364997
1737,హండ్రెడ్,5,0.00011138834432364997
1738,హల్లు,5,0.00011138834432364997
1739,హాజరవ్వు,5,0.00011138834432364997
1740,హిందువు,5,0.00011138834432364997
1741,అంగీకారం,4,8.911067545891998e-05
1742,అంతరం,4,8.911067545891998e-05
1743,అందరం,4,8.911067545891998e-05
1744,అందుచేత,4,8.911067545891998e-05
1745,అక్రమం,4,8.911067545891998e-05
1746,అజయ్,4,8.911067545891998e-05
1747,అటవి,4,8.911067545891998e-05
1748,అడ్రస్,4,8.911067545891998e-05
1749,అతీతం,4,8.911067545891998e-05
1750,అదనంగా,4,8.911067545891998e-05
1751,అదేవిధం,4,8.911067545891998e-05
1752,అనబడే,4,8.911067545891998e-05
1753,అనీ,4,8.911067545891998e-05
1754,అనుకో,4,8.911067545891998e-05
1755,అనుచరుడు,4,8.911067545891998e-05
1756,అనుభవించు,4,8.911067545891998e-05
1757,అప్పుడప్పుడు,4,8.911067545891998e-05
1758,అప్లికేషన్,4,8.911067545891998e-05
1759,అమెరికన్,4,8.911067545891998e-05
1760,అమ్మకం,4,8.911067545891998e-05
1761,అమ్మ్,4,8.911067545891998e-05
1762,అయినప్పుడు,4,8.911067545891998e-05
1763,అరబ్బు,4,8.911067545891998e-05
1764,అవర్,4,8.911067545891998e-05
1765,అష్ట,4,8.911067545891998e-05
1766,ఆకారం,4,8.911067545891998e-05
1767,ఆగ్నేయం,4,8.911067545891998e-05
1768,ఆటో,4,8.911067545891998e-05
1769,ఆత్మ,4,8.911067545891998e-05
1770,ఆధారిత,4,8.911067545891998e-05
1771,ఆపరేటర్,4,8.911067545891998e-05
1772,ఆపరేటింగ్,4,8.911067545891998e-05
1773,ఆపరేషన్,4,8.911067545891998e-05
1774,ఆఫర్,4,8.911067545891998e-05
1775,ఆఫీసు,4,8.911067545891998e-05
1776,ఆఫీస్,4,8.911067545891998e-05
1777,ఆయా,4,8.911067545891998e-05
1778,ఆవిరి,4,8.911067545891998e-05
1779,ఆవుపాలు,4,8.911067545891998e-05
1780,ఆశ,4,8.911067545891998e-05
1781,ఇంకోటి,4,8.911067545891998e-05
1782,ఇంచుమించు,4,8.911067545891998e-05
1783,ఇందుకు,4,8.911067545891998e-05
1784,ఇచ్చెయ్యి,4,8.911067545891998e-05
1785,ఇటువంటి,4,8.911067545891998e-05
1786,ఇడ్లీ,4,8.911067545891998e-05
1787,ఇన్ఫర్మేషన్,4,8.911067545891998e-05
1788,ఉంచ్,4,8.911067545891998e-05
1789,ఉండిపోయింది,4,8.911067545891998e-05
1790,ఉత్తమ,4,8.911067545891998e-05
1791,ఉన్నవారు,4,8.911067545891998e-05
1792,ఉన్నవి,4,8.911067545891998e-05
1793,ఉపద్రష్ట,4,8.911067545891998e-05
1794,ఎంతోమంది,4,8.911067545891998e-05
1795,ఎందరు,4,8.911067545891998e-05
1796,ఎదుగు,4,8.911067545891998e-05
1797,ఎవరి,4,8.911067545891998e-05
1798,ఏకైక,4,8.911067545891998e-05
1799,ఏమన్న,4,8.911067545891998e-05
1800,ఏరియా,4,8.911067545891998e-05
1801,ఐక్యరాజ్యసమితి,4,8.911067545891998e-05
1802,ఐడి,4,8.911067545891998e-05
1803,ఐరోపా,4,8.911067545891998e-05
1804,ఒకప్పుడు,4,8.911067545891998e-05
1805,ఒకొక్క,4,8.911067545891998e-05
1806,ఓటమి,4,8.911067545891998e-05
1807,ఓన్లీ,4,8.911067545891998e-05
1808,కట్,4,8.911067545891998e-05
1809,కణం,4,8.911067545891998e-05
1810,కదండీ,4,8.911067545891998e-05
1811,కను,4,8.911067545891998e-05
1812,కప్ప్,4,8.911067545891998e-05
1813,కమిషనర్,4,8.911067545891998e-05
1814,కలుషితం,4,8.911067545891998e-05
1815,కవర్,4,8.911067545891998e-05
1816,కాలానుగుణం,4,8.911067545891998e-05
1817,కావలసినవి,4,8.911067545891998e-05
1818,కావాల్సింది,4,8.911067545891998e-05
1819,కాశ్మీర్,4,8.911067545891998e-05
1820,కిరణ్,4,8.911067545891998e-05
